calage,c14agemean,c14sig
3909,3616.190993,16.1960292
3910,3616.593092,16.61979266
3911,3616.722988,17.01670237
3912,3616.843328,17.33494882
3913,3616.896648,17.4872012
3914,3616.583259,17.4851194
3915,3616.391152,17.23159409
3916,3616.274129,16.89125279
3917,3616.049997,16.63778952
3918,3616.192655,16.20392749
3919,3616.316518,16.04804646
3920,3616.660425,15.91569351
3921,3617.19503,15.90496309
3922,3618.115483,15.97257521
3923,3619.367237,16.21024141
3924,3621.191631,16.18923128
3925,3623.196989,16.13013988
3926,3625.821496,16.08854731
3927,3628.620528,15.96879325
3928,3631.791875,15.73063491
3929,3634.954681,15.67432144
3930,3638.3061,15.71921607
3931,3641.346609,15.81740751
3932,3644.222567,16.11595198
3933,3646.888397,16.58012237
3934,3648.870009,16.88031021
3935,3650.563703,17.44970161
3936,3651.739113,17.65335222
3937,3651.768029,17.71235546
3938,3651.22837,17.58085957
3939,3649.987959,17.36553396
3940,3648.295706,16.88993631
3941,3645.763819,16.57387768
3942,3642.989238,16.41148354
3943,3639.99018,16.29505838
3944,3636.717078,16.30556456
3945,3633.564852,16.45743305
3946,3630.068626,16.74964385
3947,3626.857286,16.91884384
3948,3623.820074,17.31850711
3949,3621.211244,17.43103256
3950,3618.956468,17.25612688
3951,3617.04274,16.97505675
3952,3615.820631,16.91091192
3953,3614.892354,16.63056714
3954,3614.569234,16.7054513
3955,3614.504607,16.67022953
3956,3614.844362,16.82968391
3957,3615.308488,17.20288838
3958,3616.424993,17.33704352
3959,3617.483173,17.19428044
3960,3618.880249,16.91772962
3961,3620.462166,16.65177725
3962,3622.207245,16.4944332
3963,3623.919522,16.19617386
3964,3625.996653,16.20829172
3965,3628.026616,16.29082765
3966,3630.138151,16.45246391
3967,3632.34122,16.86937948
3968,3634.395127,17.09757578
3969,3636.509348,17.24236046
3970,3638.50579,17.28484028
3971,3640.612859,17.06817375
3972,3642.536528,16.79638382
3973,3644.400238,16.57814485
3974,3646.25943,16.41442917
3975,3648.558543,16.59980007
3976,3650.784233,16.67990683
3977,3653.06485,16.76501295
3978,3655.796346,16.57502846
3979,3658.666119,16.62682049
3980,3661.633342,16.19589097
3981,3664.932989,15.99932113
3982,3668.181096,15.62406123
3983,3671.441363,15.52339614
3984,3674.978793,15.49109249
3985,3678.219692,15.69003839
3986,3681.45887,16.11121359
3987,3684.448225,16.43919379
3988,3687.40611,16.70185364
3989,3690.194999,17.04712207
3990,3692.481835,16.96098105
3991,3694.754935,16.91540198
3992,3696.659249,16.67920929
3993,3698.219997,16.59761862
3994,3699.654119,16.58585159
3995,3701.012144,16.77574017
3996,3702.078351,17.12751408
3997,3703.039213,17.11214393
3998,3703.980541,17.00350438
3999,3704.81596,16.79504604
4000,3705.626185,16.30839975
4001,3706.31446,16.10874496
4002,3706.96331,15.90819613
4003,3707.32571,15.58694266
4004,3707.99961,15.66543928
4005,3708.651394,15.80625775
4006,3709.230109,15.79573137
4007,3709.921235,16.10764507
4008,3710.445996,16.50168835
4009,3711.144996,16.52775643
4010,3711.946426,16.44171439
4011,3712.781739,16.36879855
4012,3713.527124,16.3112926
4013,3714.440297,16.31946934
4014,3715.268234,16.51911581
4015,3715.902081,16.67812128
4016,3716.710955,16.99844712
4017,3717.260124,17.15437781
4018,3717.607431,17.11215107
4019,3717.951749,16.90169878
4020,3718.109507,16.52276147
4021,3718.156443,16.05224815
4022,3717.924024,15.78442111
4023,3717.696481,15.5618975
4024,3717.342541,15.49753666
4025,3716.59098,15.70750776
4026,3715.842533,15.91551118
4027,3715.02968,16.16939315
4028,3714.071697,16.69797262
4029,3712.852581,16.77142793
4030,3711.444822,16.51884439
4031,3710.0261,16.48032724
4032,3708.477586,16.32255154
4033,3706.766127,16.16301909
4034,3705.054599,16.15741806
4035,3703.107403,16.27229651
4036,3701.303709,16.4098159
4037,3699.530863,16.45529076
4038,3697.536605,16.28362619
4039,3695.49319,16.12195603
4040,3693.68684,15.88223162
4041,3691.909585,15.7102853
4042,3690.041569,15.52414734
4043,3688.421228,15.74176831
4044,3686.422491,16.25164836
4045,3684.994249,16.47171335
4046,3683.2225,17.02386713
4047,3681.875636,17.30905257
4048,3680.379569,17.53313572
4049,3678.934681,17.43928193
4050,3677.703227,17.32160442
4051,3676.669041,16.93449976
4052,3675.726879,16.66760077
4053,3674.960075,16.39082656
4054,3674.415643,16.22893332
4055,3673.837643,16.3909039
4056,3673.844334,16.49067066
4057,3673.778503,16.38422229
4058,3674.287051,16.4042115
4059,3674.98149,16.15747639
4060,3675.872307,15.97928599
4061,3676.710259,15.90881371
4062,3677.920372,15.66052543
4063,3679.108875,15.6697821
4064,3680.131425,15.81152799
4065,3681.545672,16.11981886
4066,3682.564894,16.35429905
4067,3683.777824,16.56798198
4068,3684.741339,16.75594892
4069,3685.656754,16.78365098
4070,3686.305921,16.67495021
4071,3687.028317,16.54740361
4072,3687.561167,16.45028385
4073,3688.323025,16.59146388
4074,3688.980539,16.69156284
4075,3690.155675,17.0947417
4076,3691.441409,17.21221625
4077,3693.436741,17.22377585
4078,3695.337027,17.09147463
4079,3697.782699,16.97787234
4080,3700.397909,16.6650207
4081,3703.355707,16.55131448
4082,3706.490428,16.53581799
4083,3709.83373,16.58704824
4084,3713.312781,16.83808338
4085,3717.065032,17.06458456
4086,3720.719446,17.25694474
4087,3724.787527,17.3727478
4088,3728.83321,17.31918468
4089,3732.675735,17.03290917
4090,3736.811635,16.61999041
4091,3740.817953,16.26891584
4092,3744.94788,15.88143872
4093,3748.753497,15.71946397
4094,3752.545313,15.56259041
4095,3756.161635,15.39110867
4096,3759.463665,15.34676198
4097,3762.757946,15.05885776
4098,3765.625023,14.80767289
4099,3768.102122,14.63872377
4100,3770.372055,14.72863618
4101,3772.191622,14.86113068
4102,3773.831344,15.01421612
4103,3775.031172,15.07782762
4104,3775.558931,15.07909132
4105,3775.825421,14.95338045
4106,3775.773437,14.77961227
4107,3775.434167,14.8972653
4108,3774.66004,15.20692909
4109,3773.764311,15.5031118
4110,3772.765061,15.8945042
4111,3771.583307,16.08073261
4112,3770.312087,16.06594281
4113,3769.071037,15.9789336
4114,3767.808439,16.136948
4115,3766.371825,16.18541793
4116,3765.057195,16.488855
4117,3763.478112,16.88270594
4118,3761.926701,17.11392049
4119,3760.304374,17.17248452
4120,3758.57137,16.84359177
4121,3756.698545,16.59093122
4122,3754.962372,16.16422734
4123,3753.21312,15.60425413
4124,3751.328983,15.30964169
4125,3749.539665,15.16716376
4126,3747.621749,15.09054739
4127,3745.886635,15.17167959
4128,3744.056648,15.11607957
4129,3742.439623,15.14147652
4130,3740.610773,14.89889725
4131,3739.133775,14.71715146
4132,3737.741167,14.92137974
4133,3736.694445,14.85565722
4134,3736.009792,15.10791728
4135,3735.610466,14.96147784
4136,3735.600149,14.79738341
4137,3736.12368,14.82901006
4138,3736.935489,14.79962731
4139,3738.163823,15.11310986
4140,3739.894267,15.52574028
4141,3742.140443,15.70964131
4142,3744.934391,15.8525759
4143,3748.02717,15.85459507
4144,3751.471061,15.66936174
4145,3755.370971,15.5722136
4146,3759.666108,15.65005619
4147,3764.25292,15.82129333
4148,3769.104457,16.19348035
4149,3773.95164,16.48966621
4150,3779.009817,16.76317155
4151,3784.296345,16.8691874
4152,3789.533571,16.8323766
4153,3794.629363,16.56248259
4154,3799.722575,16.24391886
4155,3804.681005,16.0749412
4156,3809.176074,15.90495078
4157,3813.38537,15.90630195
4158,3817.042713,16.15222423
4159,3820.104352,16.25058821
4160,3822.452039,16.44531798
4161,3824.327362,16.52918503
4162,3825.350877,16.4108613
4163,3825.502841,16.03804552
4164,3824.982015,15.77646152
4165,3824.000176,15.60292106
4166,3822.551387,15.60734622
4167,3820.833262,15.61648103
4168,3819.267906,15.74059339
4169,3817.469133,15.96681192
4170,3816.137829,16.05789507
4171,3814.946265,15.88908314
4172,3813.687295,15.76082015
4173,3813.015395,15.56106062
4174,3812.753897,15.51978288
4175,3812.550425,15.46228783
4176,3812.669574,15.57271511
4177,3813.01889,15.66369457
4178,3813.64741,15.77973391
4179,3814.922659,15.80174387
4180,3816.044203,15.55444667
4181,3817.643692,15.36868248
4182,3819.169791,15.33960332
4183,3821.022079,15.14227764
4184,3823.03982,15.17148293
4185,3824.665954,15.42430183
4186,3826.422184,15.54350762
4187,3828.115163,15.57854005
4188,3829.364174,15.39488677
4189,3830.446828,15.29665057
4190,3830.837804,15.50900147
4191,3831.258029,15.43699709
4192,3830.906293,15.68620167
4193,3830.276081,15.77659857
4194,3829.248688,15.66138518
4195,3827.695375,15.4701327
4196,3825.815574,15.56803457
4197,3823.838837,15.56771815
4198,3821.577038,15.69398735
4199,3819.257651,15.86240363
4200,3816.637881,16.21223978
4201,3813.790894,16.46153858
4202,3811.154117,16.61677694
4203,3808.479302,16.59714666
4204,3805.641939,16.40717546
4205,3803.066958,16.24119992
4206,3800.537611,16.09746859
4207,3798.391874,16.08427204
4208,3796.25259,16.25624931
4209,3794.500514,16.42559921
4210,3792.889312,16.86436725
4211,3791.587711,17.05785336
4212,3790.935357,16.96625554
4213,3790.599367,16.85604869
4214,3790.603231,16.74666588
4215,3790.853033,16.6042342
4216,3791.586375,16.51470141
4217,3792.334347,16.60536328
4218,3793.575556,16.68659656
4219,3794.761756,16.87554146
4220,3796.205859,17.12873185
4221,3797.677912,17.36598812
4222,3799.786728,17.35745111
4223,3801.277216,17.15491751
4224,3803.105943,16.84718294
4225,3805.090091,16.54540363
4226,3807.00803,16.29035137
4227,3808.799474,16.20815445
4228,3810.740173,16.20113507
4229,3812.882307,16.16669324
4230,3814.86634,16.14771658
4231,3816.845294,15.99957092
4232,3818.831657,15.7717015
4233,3820.997107,15.61900322
4234,3823.185354,15.84805882
4235,3825.687631,16.06136466
4236,3828.158569,16.13426995
4237,3831.157957,16.17570061
4238,3834.106092,16.00582796
4239,3837.143813,15.57893597
4240,3840.151335,15.30430499
4241,3843.252389,15.2734374
4242,3846.456799,15.28771457
4243,3849.209424,15.46982699
4244,3851.870664,15.4916311
4245,3854.11619,15.40533324
4246,3856.062699,15.35522483
4247,3857.963143,15.5439701
4248,3859.603027,15.86876747
4249,3861.086764,16.14120554
4250,3862.381172,16.71740438
4251,3863.521649,16.97923719
4252,3864.749571,16.91018037
4253,3865.80961,16.80665134
4254,3866.601329,16.58306182
4255,3867.423542,16.5711387
4256,3868.216741,16.44086049
4257,3868.818298,16.49532959
4258,3869.223928,16.69115509
4259,3869.755461,17.03267617
4260,3869.861158,17.06294992
4261,3870.078718,17.1248825
4262,3870.252065,17.2153233
4263,3870.170905,17.05861064
4264,3869.968842,16.84115478
4265,3869.82105,16.7467525
4266,3869.286303,16.75669315
4267,3868.709539,16.71550652
4268,3867.955596,17.00555106
4269,3867.226751,17.06964965
4270,3866.351112,17.17281722
4271,3865.050759,16.84392112
4272,3863.981625,16.59033591
4273,3862.572003,16.26470604
4274,3861.136341,15.81877937
4275,3859.917172,15.55185329
4276,3858.637331,15.37365563
4277,3857.631579,15.480224
4278,3856.575268,15.67192174
4279,3855.922937,15.84463524
4280,3855.422658,16.06692792
4281,3855.373497,16.23720821
4282,3855.485396,16.03188774
4283,3856.105765,15.96665266
4284,3856.826699,15.87369039
4285,3858.145351,15.78664248
4286,3859.538786,15.91761904
4287,3861.199491,16.2187103
4288,3863.285256,16.51582719
4289,3865.449844,16.74356588
4290,3868.069232,17.04672184
4291,3870.689032,17.09359788
4292,3873.623636,16.91585653
4293,3876.433351,16.52764342
4294,3879.595392,16.34835248
4295,3882.628926,16.19009995
4296,3885.585512,16.04686423
4297,3888.487052,16.14788848
4298,3891.203255,16.36780884
4299,3893.382468,16.51913884
4300,3895.480448,16.49112256
4301,3897.164228,16.74399084
4302,3898.285316,16.77463537
4303,3899.171517,16.62693116
4304,3899.767684,16.74493581
4305,3900.090387,16.90867557
4306,3900.074134,17.15603978
4307,3900.119179,17.55717975
4308,3899.973666,17.95745659
4309,3899.888448,18.15569798
4310,3899.830265,18.22973484
4311,3899.846465,18.07392596
4312,3899.978239,17.73738015
4313,3900.197633,17.20761937
4314,3900.399506,16.73894796
4315,3900.579121,16.19870341
4316,3900.745985,16.14151586
4317,3900.92552,15.94470993
4318,3900.763982,15.86397313
4319,3900.691371,15.7558432
4320,3900.309252,15.93791861
4321,3899.59181,15.67850723
4322,3898.850844,15.69272238
4323,3897.79491,15.68892876
4324,3896.688905,15.77397486
4325,3895.435453,15.89216082
4326,3893.954924,16.25363955
4327,3892.257215,16.69792014
4328,3890.67276,16.8752859
4329,3888.67668,17.19736453
4330,3887.099734,17.04983772
4331,3885.044824,16.95593164
4332,3883.165487,16.81426781
4333,3881.454796,16.76103074
4334,3879.673912,16.88168508
4335,3878.035257,16.9698941
4336,3876.733266,17.35153758
4337,3875.541728,17.31833014
4338,3874.796057,17.18008845
4339,3874.013354,16.99302857
4340,3873.807747,16.88269586
4341,3873.749127,16.89740083
4342,3874.167966,17.21680914
4343,3874.580564,17.56835332
4344,3875.303588,17.8758155
4345,3876.472435,18.08548091
4346,3877.7523,18.05970347
4347,3879.074584,18.10555479
4348,3880.966423,17.93133818
4349,3882.690584,17.91652451
4350,3884.54356,17.90264408
4351,3886.527249,17.88004171
4352,3888.669648,17.87402986
4353,3890.816104,17.80067522
4354,3893.129607,17.61045333
4355,3895.278765,17.2679976
4356,3897.425591,16.76323357
4357,3899.626883,16.23244472
4358,3901.302978,15.93421988
4359,3902.925095,15.85242862
4360,3904.123533,16.04090442
4361,3904.992765,16.20350872
4362,3905.170694,16.49283613
4363,3904.854209,16.46897171
4364,3903.931172,16.41678095
4365,3902.929676,16.22160312
4366,3901.257021,16.14082787
4367,3899.465578,15.90963609
4368,3897.585811,16.15832977
4369,3895.682449,16.36886938
4370,3893.870998,16.59118568
4371,3892.371774,16.7086347
4372,3891.008118,16.66110296
4373,3890.142067,16.31818182
4374,3889.433022,16.00567014
4375,3888.739823,15.6838557
4376,3888.488389,15.2799401
4377,3888.334525,15.06290476
4378,3888.393073,15.05595213
4379,3888.561852,15.14103302
4380,3888.711003,15.3247575
4381,3889.028035,15.40184125
4382,3889.374181,15.55123092
4383,3889.742236,15.40970855
4384,3890.206539,15.25226572
4385,3890.400276,15.1892087
4386,3890.840022,15.24125657
4387,3891.227456,15.35861607
4388,3891.548454,15.74067686
4389,3891.825805,16.09824426
4390,3892.091598,16.46567773
4391,3892.314606,16.77304581
4392,3892.357704,16.83103106
4393,3892.388921,16.82445877
4394,3892.32737,16.56818555
4395,3892.422241,16.34479563
4396,3892.638281,16.01753173
4397,3892.765672,15.98169279
4398,3893.280769,15.85318161
4399,3893.877973,15.99801951
4400,3894.75885,16.11610074
4401,3895.906769,16.45188148
4402,3897.225296,16.48204114
4403,3899.080039,16.68044611
4404,3901.231331,16.75485154
4405,3903.688599,16.5578544
4406,3906.710981,16.30583267
4407,3910.13782,16.23219361
4408,3913.795894,16.24501172
4409,3917.521644,16.13525332
4410,3921.541085,15.95618508
4411,3925.361857,15.5444152
4412,3929.554407,15.53205807
4413,3934.174433,15.40144892
4414,3938.946461,15.02955384
4415,3944.314218,14.78967342
4416,3950.311315,14.76246669
4417,3956.655903,14.63191953
4418,3963.244495,14.57207934
4419,3970.022779,14.54986741
4420,3976.33851,14.81333364
4421,3982.371634,15.03690713
4422,3987.421483,14.99215287
4423,3991.746768,14.96091919
4424,3994.694785,15.13391824
4425,3997.194901,15.19592632
4426,3998.198093,15.34769445
4427,3998.521554,15.30091538
4428,3997.898752,15.32483394
4429,3996.926933,15.46848999
4430,3995.763835,15.73366572
4431,3994.729612,15.89679824
4432,3993.926335,15.99980127
4433,3993.535107,15.98529474
4434,3993.190862,15.80852008
4435,3993.314275,15.80211849
4436,3993.862101,15.90626075
4437,3994.712112,15.95411515
4438,3995.991155,16.24027059
4439,3997.751297,16.39950193
4440,3999.939016,16.61723411
4441,4002.548373,16.60972144
4442,4005.782788,16.51301718
4443,4009.317606,16.36915147
4444,4012.808655,16.24219943
4445,4016.897068,16.40791864
4446,4020.72541,16.59743343
4447,4024.687062,16.93793479
4448,4028.294528,17.04355602
4449,4031.996419,17.31435644
4450,4035.281441,17.20643609
4451,4038.131054,17.03128872
4452,4040.489911,16.73853332
4453,4042.573957,16.26968807
4454,4044.166005,15.87435973
4455,4045.236645,15.91969511
4456,4046.093467,15.81427583
4457,4046.199066,15.73182082
4458,4046.029412,15.87595953
4459,4045.190749,16.02037806
4460,4043.951918,15.86001843
4461,4042.312782,15.69243596
4462,4040.344108,15.59357764
4463,4038.124855,15.70841207
4464,4035.893674,15.7548891
4465,4033.71364,15.96698211
4466,4031.30119,16.37920963
4467,4029.241849,16.53689879
4468,4027.595187,16.84942623
4469,4026.057211,16.98042983
4470,4024.996737,16.59362701
4471,4024.049414,16.27776207
4472,4023.636704,16.13899897
4473,4023.232522,16.07617502
4474,4022.332477,16.14415985
4475,4021.670761,16.29417139
4476,4020.448907,16.2947648
4477,4019.169377,16.12762235
4478,4017.600543,16.02509151
4479,4015.759044,15.84201766
4480,4013.927668,15.77417445
4481,4011.948292,15.58043896
4482,4009.825292,15.75227106
4483,4007.84048,15.69613596
4484,4005.912025,15.87916338
4485,4004.076833,16.23288335
4486,4002.198639,16.36117873
4487,4000.5342,16.525592
